transaction_id,transaction_timestamp,item_id,user_email,user_id,quantity,price,referrer_url,landing_page_url,utm_source,utm_medium,utm_campaign,device_type,session_id,conversion_time_minutes
TXN00015452,2025-11-26 00:38:08,P10253,user015650@example.com,U015650,1,16672,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10253?utm_campaign=春夏新作-ドレス,google,cpc,春夏新作-ドレス,mobile,78042235-bc68-4b45-a74e-4f5f184146cc,2369
TXN00015453,2025-11-26 02:50:22,P10102,user015192@example.com,U015192,2,17572,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10102?utm_campaign=春夏新作-ドレス,google,cpc,春夏新作-ドレス,mobile,b87ae93e-ca34-4671-8158-cdb00e4bacb0,2245
TXN00015454,2025-11-26 04:30:50,P10316,user012215@example.com,U012215,2,14592,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10316?utm_campaign=春夏新作-ドレス,google,cpc,春夏新作-ドレス,mobile,9cc5b0a7-fe7a-436f-9ec9-6e5a70266938,1246
TXN00015455,2025-11-26 11:21:53,P10263,user009651@example.com,U009651,1,11522,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10263?utm_campaign=春夏新作-ドレス,google,cpc,春夏新作-ドレス,mobile,d9c96e15-cbf8-4a1f-b10f-617635fa53f5,2695
TXN00015456,2025-11-25 20:37:40,P10263,user012216@example.com,U012216,1,11522,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10263?utm_campaign=春夏新作-ドレス,twitter,cpc,春夏新作-ドレス,desktop,0eeeaf8f-66cf-4556-b99e-e4d2829c83b8,252
TXN00015457,2025-11-26 09:36:49,P10448,user003498@example.com,U003498,1,19035,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10448?utm_campaign=春夏新作-ドレス,twitter,cpc,春夏新作-ドレス,tablet,3f3b4d8d-30b9-42f5-8764-0edf49a3db76,277
TXN00015458,2025-11-25 18:20:11,P10399,user006270@example.com,U006270,1,23059,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10399?utm_campaign=春夏新作-ドレス,twitter,cpc,春夏新作-ドレス,desktop,bb1c8806-c22e-4dbc-bb78-53aaeabdffa5,2431
TXN00015459,2025-11-26 13:10:17,P10142,user015811@example.com,U015811,2,20969,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10142?utm_campaign=春夏新作-ドレス,twitter,cpc,春夏新作-ドレス,mobile,5b929a04-b11a-4b4e-b341-84c16bcbcffd,2418
TXN00015460,2025-11-26 06:18:39,P10496,user004553@example.com,U004553,1,14316,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10496?utm_campaign=春夏新作-ドレス,twitter,cpc,春夏新作-ドレス,mobile,4b91ada1-fc8a-4ba6-bb07-0495cff4103c,2836
TXN00015461,2025-11-26 13:38:53,P10303,user004607@example.com,U004607,1,15140,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10303?utm_campaign=春夏新作-ドレス,twitter,cpc,春夏新作-ドレス,mobile,42a6c255-5a55-44ab-8def-e2b5aae8684e,524
