transaction_id,transaction_timestamp,item_id,user_email,user_id,quantity,price,referrer_url,landing_page_url,utm_source,utm_medium,utm_campaign,device_type,session_id,conversion_time_minutes
TXN00015636,2025-11-27 08:29:23,P10428,user017470@example.com,U017470,1,15313,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10428?utm_campaign=春夏新作-ドレス,youtube,cpc,春夏新作-ドレス,desktop,ffdda366-f7dc-4f88-8dae-88eef09f461d,865
TXN00015637,2025-11-27 03:44:20,P10485,user018650@example.com,U018650,1,10567,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10485?utm_campaign=春夏新作-ドレス,facebook,cpc,春夏新作-ドレス,mobile,25cf7fe6-ee7e-4655-a247-e6c005cb4b56,1357
TXN00015638,2025-11-27 06:05:49,P10372,user003688@example.com,U003688,2,17247,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10372?utm_campaign=春夏新作-ドレス,facebook,cpc,春夏新作-ドレス,tablet,eacbbfe3-431e-4b57-8ae0-267780f5f28e,8
TXN00015639,2025-11-27 08:56:09,P10449,user016432@example.com,U016432,1,16053,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10449?utm_campaign=春夏新作-ドレス,facebook,cpc,春夏新作-ドレス,mobile,df62fdbd-72ef-4029-b174-fbf2b113e5df,2104
TXN00015640,2025-11-27 03:28:37,P10425,user015601@example.com,U015601,2,8402,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10425?utm_campaign=春夏新作-ドレス,facebook,cpc,春夏新作-ドレス,mobile,bb6469e0-391d-4908-84db-5f8d0769ea14,1208
TXN00015641,2025-11-26 19:28:52,P10043,user012193@example.com,U012193,1,17810,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10043?utm_campaign=春夏新作-ドレス,facebook,cpc,春夏新作-ドレス,tablet,3d258a88-0164-4b91-86af-11a7f1101bcc,1095
TXN00015642,2025-11-26 23:03:08,P10303,user004999@example.com,U004999,1,15140,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10303?utm_campaign=春夏新作-ドレス,facebook,cpc,春夏新作-ドレス,mobile,8ca8d9a2-8dca-4df5-8250-089d00b3f147,887
TXN00015643,2025-11-27 14:05:50,P10026,user008772@example.com,U008772,2,18827,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10026?utm_campaign=春夏新作-ドレス,facebook,cpc,春夏新作-ドレス,mobile,b49c0a79-15d0-4e60-8cc0-41d43def6be9,1312
TXN00015644,2025-11-27 09:44:20,P10114,user012216@example.com,U012216,1,18561,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10114?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,mobile,97b5beff-bbaf-4d69-98cb-21938afcef57,2605
TXN00015645,2025-11-27 09:45:38,P10341,user017164@example.com,U017164,1,18305,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10341?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,mobile,31037c65-8b8f-4541-b510-030c690ce43a,335
TXN00015646,2025-11-26 18:23:27,P10212,user014204@example.com,U014204,1,8303,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10212?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,tablet,9491c663-99cb-4c4a-8042-776798169017,2050
TXN00015647,2025-11-26 16:55:29,P10249,user000825@example.com,U000825,2,12068,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10249?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,desktop,3564acfb-3c1d-4c62-a4ee-af5cfd55b292,619
TXN00015648,2025-11-27 08:49:23,P10219,user003946@example.com,U003946,1,8622,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10219?utm_campaign=春夏新作-ドレス,twitter,cpc,春夏新作-ドレス,mobile,921195be-96d4-400a-8f2d-024ee2f80acd,86
