transaction_id,transaction_timestamp,item_id,user_email,user_id,quantity,price,referrer_url,landing_page_url,utm_source,utm_medium,utm_campaign,device_type,session_id,conversion_time_minutes
TXN00004197,2025-09-27 16:55:59,P10485,user000883@example.com,U000883,1,10567,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10485?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,mobile,b630e7c2-6002-4eeb-9ff2-ef5288688eca,1482
TXN00004198,2025-09-28 04:52:04,P10002,user010669@example.com,U010669,2,14515,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10002?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,mobile,624625b4-e6cc-4488-9f90-fb52533ac9fe,1166
TXN00004199,2025-09-28 00:53:47,P10453,user002236@example.com,U002236,1,15176,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10453?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,desktop,e2a1e4ac-2095-4fbd-9027-dabb7b161def,1308
TXN00004200,2025-09-27 20:57:36,P10299,user012908@example.com,U012908,2,24563,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10299?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,mobile,7ca45046-b2ca-4ba4-af7e-14a786ddd673,1307
TXN00004201,2025-09-27 16:34:03,P10011,user015587@example.com,U015587,1,18336,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10011?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,tablet,6be3750b-ad62-4be6-ba23-3a024217a2eb,1208
TXN00004202,2025-09-27 19:41:43,P10050,user019968@example.com,U019968,1,6684,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10050?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,desktop,1e2532f5-3f59-45db-9dce-ef6e372bbdcb,2049
TXN00004203,2025-09-28 01:54:01,P10115,user004342@example.com,U004342,1,16831,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10115?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,desktop,2f82e3de-a00e-486d-b0e7-8b28685e514b,1812
TXN00004204,2025-09-28 14:44:51,P10079,user002600@example.com,U002600,1,22044,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10079?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,tablet,728c3b5b-ac5b-4e9c-942b-71d845ab7df1,11
TXN00004205,2025-09-28 13:51:22,P10115,user002360@example.com,U002360,1,16831,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10115?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,mobile,ea3846f0-e740-42e1-b819-f6b4fa47f25d,744
TXN00004206,2025-09-27 23:33:22,P10079,user000564@example.com,U000564,1,22044,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10079?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,mobile,da42dd75-41e4-42cd-b115-858ebc36cb26,1420
TXN00004207,2025-09-27 22:29:58,P10415,user005283@example.com,U005283,1,15069,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10415?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,mobile,66b2d3ab-4209-4849-b84e-6f8b77ec2c8a,2479
TXN00004208,2025-09-28 09:20:08,P10294,user003055@example.com,U003055,2,19781,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10294?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,mobile,459e71a8-b67b-42b2-80ff-6d7789fb4874,7
TXN00004209,2025-09-28 07:59:26,P10392,user017894@example.com,U017894,1,12157,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10392?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,desktop,76b040f6-7d76-4c50-b508-de775ade8a81,739
TXN00004210,2025-09-28 04:51:38,P10270,user012110@example.com,U012110,1,6611,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10270?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,desktop,0aee447f-9135-41a8-9860-c8df2b8dc1e6,254
TXN00004211,2025-09-28 09:10:50,P10326,user003059@example.com,U003059,2,15250,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10326?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,mobile,28ccee8e-733e-465a-baee-7bae4f21cebf,413
TXN00004212,2025-09-28 11:16:45,P10066,user018360@example.com,U018360,1,23569,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10066?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,mobile,9f611dd8-9d5b-4a16-8de7-aadcaa53663f,557
TXN00004213,2025-09-28 11:37:54,P10114,user010459@example.com,U010459,1,18561,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10114?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,mobile,13e278a7-2c32-4d51-b071-6a3358590572,1269
TXN00004214,2025-09-28 01:14:11,P10049,user000413@example.com,U000413,2,19948,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10049?utm_campaign=春夏新作-ドレス,youtube,cpc,春夏新作-ドレス,mobile,81a2eb4e-b023-4980-acf8-bcbc1c4c8d55,2319
TXN00004215,2025-09-28 12:50:39,P10153,user001047@example.com,U001047,2,17973,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10153?utm_campaign=春夏新作-ドレス,youtube,cpc,春夏新作-ドレス,desktop,c2948eaf-ffe5-4386-8eac-13de9b29ff46,2515
TXN00004216,2025-09-28 11:43:11,P10442,user001579@example.com,U001579,1,17792,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10442?utm_campaign=春夏新作-ドレス,youtube,cpc,春夏新作-ドレス,mobile,e78e3cc1-8aac-45e8-983d-d25c8a73e9a0,1206
TXN00004217,2025-09-28 11:51:28,P10399,user005594@example.com,U005594,2,23059,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10399?utm_campaign=春夏新作-ドレス,youtube,cpc,春夏新作-ドレス,mobile,97e5e6e6-310c-448a-b26a-e7f84503797b,1971
