transaction_id,transaction_timestamp,item_id,user_email,user_id,quantity,price,referrer_url,landing_page_url,utm_source,utm_medium,utm_campaign,device_type,session_id,conversion_time_minutes
TXN00008818,2025-10-22 10:59:57,P10442,user012881@example.com,U012881,1,17792,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10442?utm_campaign=春夏新作-ドレス,twitter,cpc,春夏新作-ドレス,mobile,2779aae7-1920-4579-8263-9c3012906fef,104
TXN00008819,2025-10-21 21:27:25,P10179,user003513@example.com,U003513,1,15049,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10179?utm_campaign=春夏新作-ドレス,twitter,cpc,春夏新作-ドレス,tablet,6cc9b0bd-c32a-4bca-b485-c06c7bc4ec45,1187
TXN00008820,2025-10-21 21:49:16,P10434,user000154@example.com,U000154,3,17169,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10434?utm_campaign=春夏新作-ドレス,twitter,cpc,春夏新作-ドレス,tablet,0eb79c64-0217-4b98-9d40-97557e0a4725,1959
TXN00008821,2025-10-21 20:43:59,P10266,user009737@example.com,U009737,2,4584,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10266?utm_campaign=春夏新作-ドレス,twitter,cpc,春夏新作-ドレス,mobile,f88c288d-1907-4d45-a351-72134c7e56bf,1442
TXN00008822,2025-10-22 14:40:51,P10441,user012814@example.com,U012814,2,18741,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10441?utm_campaign=春夏新作-ドレス,twitter,cpc,春夏新作-ドレス,tablet,abcdc716-c61b-4849-8347-10a3d17b3bb1,217
TXN00008823,2025-10-22 06:54:02,P10107,user012029@example.com,U012029,1,11251,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10107?utm_campaign=春夏新作-ドレス,twitter,cpc,春夏新作-ドレス,mobile,9e585f66-f8dd-4449-aedc-14f8a693512a,582
TXN00008824,2025-10-21 21:22:02,P10326,user006051@example.com,U006051,1,15250,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10326?utm_campaign=春夏新作-ドレス,twitter,cpc,春夏新作-ドレス,tablet,0afccfb6-3102-41b8-bd57-6294bfae1460,2617
TXN00008825,2025-10-22 12:20:29,P10043,user012017@example.com,U012017,1,17810,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10043?utm_campaign=春夏新作-ドレス,twitter,cpc,春夏新作-ドレス,desktop,703d4f22-ab6b-4a4a-af5b-a79612fc578a,560
TXN00008826,2025-10-22 09:52:05,P10088,user007514@example.com,U007514,1,12071,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10088?utm_campaign=春夏新作-ドレス,facebook,cpc,春夏新作-ドレス,tablet,5236e545-bf8d-4082-9a66-a4c0477641a2,1205
TXN00008827,2025-10-21 19:35:12,P10049,user000891@example.com,U000891,2,19948,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10049?utm_campaign=春夏新作-ドレス,facebook,cpc,春夏新作-ドレス,mobile,d020447d-817e-462c-a1fb-fb0a6bc5734a,1308
TXN00008828,2025-10-21 18:43:53,P10263,user019797@example.com,U019797,1,11522,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10263?utm_campaign=春夏新作-ドレス,facebook,cpc,春夏新作-ドレス,mobile,646f0b25-64b8-4aa3-98f6-fd0e40db5d67,727
TXN00008829,2025-10-22 12:18:38,P10049,user010016@example.com,U010016,1,19948,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10049?utm_campaign=春夏新作-ドレス,facebook,cpc,春夏新作-ドレス,mobile,56c59891-18b7-487d-ade0-5443457ad7aa,2181
TXN00008830,2025-10-22 11:15:42,P10136,user017676@example.com,U017676,3,11141,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10136?utm_campaign=春夏新作-ドレス,facebook,cpc,春夏新作-ドレス,mobile,bb62e632-25ae-43b7-8114-81a77f1215b0,848
