transaction_id,transaction_timestamp,item_id,user_email,user_id,quantity,price,referrer_url,landing_page_url,utm_source,utm_medium,utm_campaign,device_type,session_id,conversion_time_minutes
TXN00009353,2025-10-24 19:13:37,P10224,user000018@example.com,U000018,2,20677,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10224?utm_campaign=春夏新作-ドレス,google,cpc,春夏新作-ドレス,mobile,fae3a4c3-e4d3-4bf8-b5f3-82075908c381,1463
TXN00009354,2025-10-25 08:00:01,P10271,user001216@example.com,U001216,2,8040,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10271?utm_campaign=春夏新作-ドレス,google,cpc,春夏新作-ドレス,tablet,08979823-3b26-410a-ba5c-8f96a03f289e,2844
TXN00009355,2025-10-25 08:40:46,P10449,user003290@example.com,U003290,2,16053,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10449?utm_campaign=春夏新作-ドレス,google,cpc,春夏新作-ドレス,mobile,2a48d086-77c6-4241-8604-6d1ec64ed432,2291
TXN00009356,2025-10-24 15:49:17,P10107,user005591@example.com,U005591,1,11251,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10107?utm_campaign=春夏新作-ドレス,google,cpc,春夏新作-ドレス,mobile,e866e907-aa4a-4363-91ec-e807f2494183,1120
TXN00009357,2025-10-25 11:52:47,P10254,user004048@example.com,U004048,1,17491,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10254?utm_campaign=春夏新作-ドレス,google,cpc,春夏新作-ドレス,mobile,1382003e-5288-44ef-b590-f5731a8a8253,1187
TXN00009358,2025-10-25 09:14:27,P10026,user014938@example.com,U014938,1,18827,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10026?utm_campaign=春夏新作-ドレス,google,cpc,春夏新作-ドレス,mobile,64b14227-1ae9-4dde-82b3-6838820456a7,828
TXN00009359,2025-10-24 22:40:52,P10249,user004949@example.com,U004949,1,12068,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10249?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,desktop,f04aec3e-efc4-4722-9eb4-1603f150f119,951
TXN00009360,2025-10-25 05:24:14,P10068,user005388@example.com,U005388,1,11492,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10068?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,mobile,ee34574d-21cd-4af9-a7c0-03e8e1e9c493,1527
TXN00009361,2025-10-24 15:48:50,P10274,user008592@example.com,U008592,1,5430,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10274?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,mobile,371554dd-8658-4f56-8fab-754932bd1587,2254
TXN00009362,2025-10-24 22:34:29,P10224,user017470@example.com,U017470,1,20677,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10224?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,desktop,97ae92c0-b9ef-4cb5-98cf-0fabe8119c36,77
