transaction_id,transaction_timestamp,item_id,user_email,user_id,quantity,price,referrer_url,landing_page_url,utm_source,utm_medium,utm_campaign,device_type,session_id,conversion_time_minutes
TXN00009909,2025-10-27 22:05:44,P10114,user004860@example.com,U004860,2,18561,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10114?utm_campaign=春夏新作-ドレス,google,cpc,春夏新作-ドレス,desktop,35ef0b7a-a7ee-4102-80da-bb5c8baf35c2,561
TXN00009910,2025-10-27 22:35:05,P10107,user003485@example.com,U003485,1,11251,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10107?utm_campaign=春夏新作-ドレス,google,cpc,春夏新作-ドレス,mobile,9bf35dfc-428b-49b0-b0a4-0d29fd0dfe53,1133
TXN00009911,2025-10-27 22:27:04,P10102,user003593@example.com,U003593,2,17572,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10102?utm_campaign=春夏新作-ドレス,google,cpc,春夏新作-ドレス,mobile,4d1c2fa8-3eb8-4bf1-ad49-875192be5969,1214
TXN00009912,2025-10-27 21:20:07,P10224,user003608@example.com,U003608,2,20677,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10224?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,mobile,6ee9a634-2f24-4c53-b2c7-c236c1e89e12,2172
TXN00009913,2025-10-28 08:32:01,P10179,user008179@example.com,U008179,1,15049,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10179?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,desktop,f26338b7-82ed-4469-86e6-cf03bea04937,817
TXN00009914,2025-10-28 00:07:06,P10114,user001598@example.com,U001598,1,18561,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10114?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,mobile,18051bd5-df87-43e6-9b6a-990c9d4f4406,1190
TXN00009915,2025-10-28 05:32:51,P10326,user007923@example.com,U007923,1,15250,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10326?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,tablet,ed94cbbe-47b7-457f-8668-d92902243bad,1601
TXN00009916,2025-10-28 15:08:05,P10496,user009646@example.com,U009646,1,14316,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10496?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,tablet,303d94c2-3737-40a4-b958-9a4097e5aeb5,1654
TXN00009917,2025-10-27 19:21:37,P10011,user018718@example.com,U018718,1,18336,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10011?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,mobile,d1451fa7-cbae-469b-bc7d-2645f8eaa6ba,2282
TXN00009918,2025-10-28 08:46:55,P10066,user001836@example.com,U001836,1,23569,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10066?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,desktop,25d7d2a7-2c05-49e0-83a5-6ba68b002ac6,966
TXN00009919,2025-10-28 02:51:29,P10145,user005136@example.com,U005136,1,22444,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10145?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,mobile,47affff2-16f7-4a6c-9df3-3ef72727f322,2491
TXN00009920,2025-10-27 21:12:29,P10219,user019633@example.com,U019633,1,8622,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10219?utm_campaign=春夏新作-ドレス,youtube,cpc,春夏新作-ドレス,mobile,c795c03f-1c90-4eb6-aba2-98f443210106,694
