transaction_id,transaction_timestamp,item_id,user_email,user_id,quantity,price,referrer_url,landing_page_url,utm_source,utm_medium,utm_campaign,device_type,session_id,conversion_time_minutes
TXN00004646,2025-09-30 13:37:32,P10121,user007118@example.com,U007118,2,16750,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10121?utm_campaign=春夏新作-ドレス,facebook,cpc,春夏新作-ドレス,mobile,b97c3b9f-d803-4107-871b-8fd7beb145d8,61
TXN00004647,2025-09-29 23:37:31,P10465,user010135@example.com,U010135,2,20831,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10465?utm_campaign=春夏新作-ドレス,facebook,cpc,春夏新作-ドレス,desktop,66eb80ca-cf4e-4d3e-9f59-5b92227a036b,2693
TXN00004648,2025-09-30 10:20:21,P10210,user010907@example.com,U010907,1,19937,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10210?utm_campaign=春夏新作-ドレス,facebook,cpc,春夏新作-ドレス,desktop,fcd31a41-397d-44d5-9bba-07343cdf5686,611
TXN00004649,2025-09-30 03:06:03,P10415,user001522@example.com,U001522,2,15069,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10415?utm_campaign=春夏新作-ドレス,facebook,cpc,春夏新作-ドレス,desktop,b1ca4e92-98d6-43b3-9eaf-8adff880085e,2505
TXN00004650,2025-09-29 16:47:11,P10376,user003203@example.com,U003203,1,15734,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10376?utm_campaign=春夏新作-ドレス,facebook,cpc,春夏新作-ドレス,mobile,7cd49d01-10d2-4193-ac10-6215f92ea09b,2481
TXN00004651,2025-09-29 18:27:06,P10066,user004274@example.com,U004274,1,23569,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10066?utm_campaign=春夏新作-ドレス,facebook,cpc,春夏新作-ドレス,mobile,44026962-41ad-4a3e-8fa4-971de510d21e,1097
TXN00004652,2025-09-30 08:26:02,P10068,user013588@example.com,U013588,1,11492,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10068?utm_campaign=春夏新作-ドレス,facebook,cpc,春夏新作-ドレス,mobile,da8d2919-8af7-4eba-b58f-95e327c987df,2874
TXN00004653,2025-09-30 06:19:58,P10233,user006070@example.com,U006070,2,10623,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10233?utm_campaign=春夏新作-ドレス,youtube,cpc,春夏新作-ドレス,mobile,daf493c0-1d66-43d3-9c33-dbdb75ea4ef8,2794
TXN00004654,2025-09-30 10:22:47,P10403,user003253@example.com,U003253,1,3087,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10403?utm_campaign=春夏新作-ドレス,youtube,cpc,春夏新作-ドレス,mobile,7e0bac45-b83d-41b7-b678-903e6b606eb3,1119
TXN00004655,2025-09-30 14:12:08,P10303,user002170@example.com,U002170,1,15140,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10303?utm_campaign=春夏新作-ドレス,youtube,cpc,春夏新作-ドレス,mobile,ea588c31-1bae-456e-81fc-1475ebcceaaa,571
