transaction_id,transaction_timestamp,item_id,user_email,user_id,quantity,price,referrer_url,landing_page_url,utm_source,utm_medium,utm_campaign,device_type,session_id,conversion_time_minutes
TXN00011906,2025-11-08 06:23:43,P10046,user003605@example.com,U003605,2,9939,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10046?utm_campaign=春夏新作-ドレス,youtube,cpc,春夏新作-ドレス,mobile,dd8acb9d-dfcf-47cc-9842-9e0055178203,1262
TXN00011907,2025-11-08 11:02:53,P10450,user002285@example.com,U002285,1,17167,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10450?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,mobile,7983c0f4-092d-4312-bca5-beed1a851c10,2553
TXN00011908,2025-11-08 10:01:05,P10450,user013982@example.com,U013982,1,17167,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10450?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,mobile,4618f782-18a8-47ec-9194-e692a8589d56,1791
TXN00011909,2025-11-07 18:00:31,P10066,user005538@example.com,U005538,1,23569,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10066?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,desktop,ff577e7b-6ac9-4b04-9f63-7392bc137a5d,2378
TXN00011910,2025-11-08 06:46:44,P10191,user003720@example.com,U003720,2,8083,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10191?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,desktop,0b9f7f9e-1535-4978-83e7-3b6210a0ce2c,1557
TXN00011911,2025-11-08 13:12:34,P10029,user004563@example.com,U004563,2,7972,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10029?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,desktop,af776e5a-c2ea-424a-8476-9dd44756d11a,1899
TXN00011912,2025-11-08 08:28:07,P10026,user003257@example.com,U003257,1,18827,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10026?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,mobile,729fd2d6-436b-4fc8-85a5-ec1e1496870d,1039
TXN00011913,2025-11-08 00:34:47,P10253,user018092@example.com,U018092,1,16672,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10253?utm_campaign=春夏新作-ドレス,twitter,cpc,春夏新作-ドレス,mobile,18e25790-23cb-46ae-b9ab-ee5bac3d544f,2568
TXN00011914,2025-11-07 16:11:11,P10014,user012353@example.com,U012353,1,12532,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10014?utm_campaign=春夏新作-ドレス,twitter,cpc,春夏新作-ドレス,desktop,0142c7a8-ed90-4b75-8a43-5156d8397dc2,2519
TXN00011915,2025-11-08 09:47:06,P10441,user017508@example.com,U017508,2,18741,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10441?utm_campaign=春夏新作-ドレス,twitter,cpc,春夏新作-ドレス,desktop,7d1709b7-3ca2-489e-9be0-d62b777584c8,61
