transaction_id,transaction_timestamp,item_id,user_email,user_id,quantity,price,referrer_url,landing_page_url,utm_source,utm_medium,utm_campaign,device_type,session_id,conversion_time_minutes
TXN00013910,2025-11-18 02:21:52,P10449,user004711@example.com,U004711,2,16053,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10449?utm_campaign=春夏新作-ドレス,facebook,cpc,春夏新作-ドレス,mobile,c4cf6845-431b-4b3e-b32d-eb8474140fe2,1218
TXN00013911,2025-11-17 23:14:44,P10495,user003532@example.com,U003532,1,13209,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10495?utm_campaign=春夏新作-ドレス,facebook,cpc,春夏新作-ドレス,mobile,a4f63816-ae51-4b2c-be92-ac37dde79efa,2577
TXN00013912,2025-11-18 02:43:46,P10407,user002793@example.com,U002793,2,13377,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10407?utm_campaign=春夏新作-ドレス,facebook,cpc,春夏新作-ドレス,mobile,e5d12860-abf7-4ff5-9ad2-9944479595cd,2238
TXN00013913,2025-11-17 23:03:38,P10371,user003615@example.com,U003615,1,19241,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10371?utm_campaign=春夏新作-ドレス,facebook,cpc,春夏新作-ドレス,mobile,e66af648-0889-40e3-a4aa-e87eeacb367f,157
TXN00013914,2025-11-17 17:24:16,P10371,user009259@example.com,U009259,1,19241,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10371?utm_campaign=春夏新作-ドレス,facebook,cpc,春夏新作-ドレス,mobile,b219151b-d0de-4347-af43-4bf0facefd79,861
TXN00013915,2025-11-18 05:14:19,P10149,user000491@example.com,U000491,1,9464,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10149?utm_campaign=春夏新作-ドレス,facebook,cpc,春夏新作-ドレス,mobile,b58aec7e-4dce-483d-ab65-24fa8c153586,1354
TXN00013916,2025-11-18 04:44:22,P10079,user002756@example.com,U002756,2,22044,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10079?utm_campaign=春夏新作-ドレス,facebook,cpc,春夏新作-ドレス,mobile,28d94da2-514e-4241-bb63-24ebda96ca5e,491
TXN00013917,2025-11-18 11:12:16,P10257,user001358@example.com,U001358,1,12284,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10257?utm_campaign=春夏新作-ドレス,facebook,cpc,春夏新作-ドレス,desktop,700b5182-6d5b-454d-97a9-7a27091889fa,2616
TXN00013918,2025-11-17 16:12:48,P10114,user006931@example.com,U006931,1,18561,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10114?utm_campaign=春夏新作-ドレス,facebook,cpc,春夏新作-ドレス,mobile,41699309-21e1-4e29-9945-81aa83519324,2554
TXN00013919,2025-11-18 06:08:48,P10263,user013024@example.com,U013024,1,11522,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10263?utm_campaign=春夏新作-ドレス,facebook,cpc,春夏新作-ドレス,mobile,be2f9780-27e5-4a12-9ba3-b7e33ff6036b,2113
TXN00013920,2025-11-17 18:34:42,P10441,user013786@example.com,U013786,1,18741,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10441?utm_campaign=春夏新作-ドレス,facebook,cpc,春夏新作-ドレス,desktop,261c397f-216a-4e97-9fcb-fb193020ffe0,564
TXN00013921,2025-11-17 23:29:46,P10371,user010108@example.com,U010108,1,19241,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10371?utm_campaign=春夏新作-ドレス,facebook,cpc,春夏新作-ドレス,mobile,60ae308f-0c55-42f9-ab9a-278bd0b28920,2743
