transaction_id,transaction_timestamp,item_id,user_email,user_id,quantity,price,referrer_url,landing_page_url,utm_source,utm_medium,utm_campaign,device_type,session_id,conversion_time_minutes
TXN00011215,2025-11-03 20:29:07,P10371,user000441@example.com,U000441,2,19241,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10371?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,mobile,5b5a71fc-48b2-44e7-bd11-9254d5a4e4fb,1158
TXN00011216,2025-11-03 19:15:27,P10142,user014661@example.com,U014661,2,20969,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10142?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,desktop,1ce2e4fe-a276-4843-bacf-d94a39795ac4,1375
TXN00011217,2025-11-03 20:41:51,P10453,user003703@example.com,U003703,1,15176,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10453?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,mobile,7c1bfbff-80a6-4cec-8cba-ca3f9a348c45,1604
TXN00011218,2025-11-04 11:19:10,P10326,user019887@example.com,U019887,2,15250,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10326?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,mobile,df2d23f5-1159-469f-a911-1c4d00de6a9c,871
TXN00011219,2025-11-03 23:42:42,P10115,user017758@example.com,U017758,1,16831,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10115?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,mobile,2702eb76-498b-4182-9bc6-b0aa6e40b0ee,823
TXN00011220,2025-11-04 12:16:40,P10352,user000067@example.com,U000067,1,6977,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10352?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,desktop,22c6c685-6fa3-49e4-bd2b-c355075bd6c8,1050
TXN00011221,2025-11-04 00:21:52,P10238,user016307@example.com,U016307,3,13027,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10238?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,desktop,05c37f4c-10bc-4b71-a304-feb852f5c9e8,689
TXN00011222,2025-11-04 06:08:30,P10142,user002863@example.com,U002863,1,20969,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10142?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,mobile,09c20d8a-e776-4e64-bcaa-f03e7be4f336,2333
TXN00011223,2025-11-04 06:04:34,P10141,user012377@example.com,U012377,1,3943,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10141?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,mobile,9d7c78f3-d8d3-4e8e-85a0-93e116142e97,722
TXN00011224,2025-11-04 05:58:28,P10450,user013809@example.com,U013809,1,17167,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10450?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,tablet,96e057d3-9740-4cd0-b7d0-e4d9962433fd,2499
TXN00011225,2025-11-03 22:02:22,P10114,user003994@example.com,U003994,1,18561,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10114?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,mobile,031140f3-5404-4d41-828b-c46790feb9cf,134
TXN00011226,2025-11-03 19:34:19,P10392,user014975@example.com,U014975,1,12157,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10392?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,mobile,d826e544-873b-48e4-ba70-c5c0e4aaae8a,644
TXN00011227,2025-11-03 20:07:55,P10224,user013971@example.com,U013971,1,20677,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10224?utm_campaign=春夏新作-ドレス,facebook,cpc,春夏新作-ドレス,mobile,165e41f2-207d-473e-a907-2b6d7ea8cc49,1010
TXN00011228,2025-11-04 09:39:11,P10066,user005796@example.com,U005796,1,23569,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10066?utm_campaign=春夏新作-ドレス,facebook,cpc,春夏新作-ドレス,mobile,c97b8c92-a557-4fa3-93b8-00805d4377ed,1154
TXN00011229,2025-11-04 03:43:58,P10249,user014054@example.com,U014054,2,12068,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10249?utm_campaign=春夏新作-ドレス,facebook,cpc,春夏新作-ドレス,mobile,3cadb180-cd08-4f84-9948-280ed3ea1f85,1723
TXN00011230,2025-11-03 15:51:12,P10341,user002762@example.com,U002762,1,18305,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10341?utm_campaign=春夏新作-ドレス,facebook,cpc,春夏新作-ドレス,mobile,dc1eb3ef-91a8-4d68-bc94-856690170ad7,534
TXN00011231,2025-11-03 21:11:02,P10453,user003104@example.com,U003104,1,15176,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10453?utm_campaign=春夏新作-ドレス,facebook,cpc,春夏新作-ドレス,tablet,b2523025-a80f-47f3-836f-e19d3645e4c3,691
