transaction_id,transaction_timestamp,item_id,user_email,user_id,quantity,price,referrer_url,landing_page_url,utm_source,utm_medium,utm_campaign,device_type,session_id,conversion_time_minutes
TXN00007093,2025-10-12 16:31:53,P10219,user011171@example.com,U011171,3,8622,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10219?utm_campaign=春夏新作-ドレス,youtube,cpc,春夏新作-ドレス,mobile,d4f23598-13fa-4994-a203-6fa6763b8e95,2823
TXN00007094,2025-10-13 10:09:26,P10002,user012340@example.com,U012340,1,14515,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10002?utm_campaign=春夏新作-ドレス,youtube,cpc,春夏新作-ドレス,mobile,0401524d-ea5e-4091-ad9a-6564dee98b2a,2276
TXN00007095,2025-10-12 21:05:26,P10210,user006751@example.com,U006751,1,19937,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10210?utm_campaign=春夏新作-ドレス,youtube,cpc,春夏新作-ドレス,mobile,8753458f-7df4-4d86-86ee-df565fc489f2,761
TXN00007096,2025-10-13 08:17:58,P10011,user006872@example.com,U006872,1,18336,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10011?utm_campaign=春夏新作-ドレス,facebook,cpc,春夏新作-ドレス,mobile,311a4910-fedf-4629-bd25-8e8ab877e085,1955
TXN00007097,2025-10-12 20:58:02,P10206,user000534@example.com,U000534,1,9937,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10206?utm_campaign=春夏新作-ドレス,facebook,cpc,春夏新作-ドレス,desktop,11617b68-00df-4899-ac4e-1d325f38ebc3,47
TXN00007098,2025-10-13 14:12:45,P10372,user003383@example.com,U003383,1,17247,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10372?utm_campaign=春夏新作-ドレス,facebook,cpc,春夏新作-ドレス,mobile,3df008c7-12f7-43b9-ad1f-d80f32e605ad,2594
TXN00007099,2025-10-13 01:06:35,P10035,user004114@example.com,U004114,2,5958,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10035?utm_campaign=春夏新作-ドレス,facebook,cpc,春夏新作-ドレス,mobile,3f81c2fa-bef7-4e45-8da7-464eee17445f,1867
TXN00007100,2025-10-13 11:49:43,P10094,user000780@example.com,U000780,3,5166,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10094?utm_campaign=春夏新作-ドレス,facebook,cpc,春夏新作-ドレス,mobile,fbcb39da-fde0-4589-83b1-f7987df04b32,2647
TXN00007101,2025-10-13 13:17:18,P10312,user015388@example.com,U015388,1,9449,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10312?utm_campaign=春夏新作-ドレス,facebook,cpc,春夏新作-ドレス,desktop,31910c87-483a-412f-9831-a98c62abe162,2215
TXN00007102,2025-10-13 13:49:42,P10228,user016928@example.com,U016928,1,14536,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10228?utm_campaign=春夏新作-ドレス,twitter,cpc,春夏新作-ドレス,desktop,698509fd-9260-49d4-85b9-821ed33e3f43,2796
