transaction_id,transaction_timestamp,item_id,user_email,user_id,quantity,price,referrer_url,landing_page_url,utm_source,utm_medium,utm_campaign,device_type,session_id,conversion_time_minutes
TXN00012746,2025-11-12 14:16:45,P10432,user018749@example.com,U018749,1,9817,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10432?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,mobile,4b630157-3132-4d3c-9fae-126f2ddec80b,1496
TXN00012747,2025-11-12 12:25:43,P10011,user017987@example.com,U017987,1,18336,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10011?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,desktop,09e83dfc-820f-4f03-b52c-7744065d4a00,348
TXN00012748,2025-11-11 19:21:05,P10263,user014385@example.com,U014385,2,11522,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10263?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,mobile,89573873-2537-4f89-b8c9-0b2dd9d2cbb1,2556
TXN00012749,2025-11-12 14:06:45,P10422,user019420@example.com,U019420,1,6934,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10422?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,mobile,ca680ea1-c948-4dc3-827b-2870cd775a7d,2314
TXN00012750,2025-11-12 06:58:18,P10115,user001379@example.com,U001379,2,16831,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10115?utm_campaign=春夏新作-ドレス,twitter,cpc,春夏新作-ドレス,mobile,15cf401f-9ee3-42ab-bfa9-6be45224b73a,2205
TXN00012751,2025-11-12 00:28:09,P10299,user002624@example.com,U002624,2,24563,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10299?utm_campaign=春夏新作-ドレス,twitter,cpc,春夏新作-ドレス,desktop,8c0d7ea1-4ca3-498e-baae-2520c66f38db,899
TXN00012752,2025-11-12 14:20:57,P10068,user016174@example.com,U016174,1,11492,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10068?utm_campaign=春夏新作-ドレス,twitter,cpc,春夏新作-ドレス,mobile,dc5d74de-151e-41d2-8349-13baa38d2d6f,987
TXN00012753,2025-11-11 22:34:49,P10449,user016134@example.com,U016134,3,16053,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10449?utm_campaign=春夏新作-ドレス,youtube,cpc,春夏新作-ドレス,mobile,7707dcc7-87e5-4b81-8647-3f773509fb28,1412
TXN00012754,2025-11-12 14:26:51,P10114,user011900@example.com,U011900,1,18561,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10114?utm_campaign=春夏新作-ドレス,google,cpc,春夏新作-ドレス,desktop,e94592bd-6bd5-47df-82a9-03465349b41b,1268
TXN00012755,2025-11-12 03:33:05,P10371,user002165@example.com,U002165,1,19241,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10371?utm_campaign=春夏新作-ドレス,google,cpc,春夏新作-ドレス,desktop,a4ccaa28-16ac-490f-83b7-5ea7de3f9aef,1254
TXN00012756,2025-11-12 11:35:09,P10002,user000303@example.com,U000303,1,14515,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10002?utm_campaign=春夏新作-ドレス,google,cpc,春夏新作-ドレス,desktop,622347da-aeb4-40f1-a629-a683284de2fa,522
TXN00012757,2025-11-12 03:12:49,P10254,user006277@example.com,U006277,1,17491,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10254?utm_campaign=春夏新作-ドレス,google,cpc,春夏新作-ドレス,mobile,e8bf6046-0e0a-4599-a638-300772ad023a,1878
TXN00012758,2025-11-12 06:37:48,P10392,user004528@example.com,U004528,2,12157,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10392?utm_campaign=春夏新作-ドレス,google,cpc,春夏新作-ドレス,desktop,ad5f6408-747b-40b5-9025-a3561f346818,1541
TXN00012759,2025-11-12 14:11:20,P10137,user017675@example.com,U017675,1,17736,https://ec.example.com/products?campaign=C002,https://ec.example.com/products/P10137?utm_campaign=セール-アウター,instagram,cpc,セール-アウター,tablet,1758d99d-8467-467f-8f9b-7a275de3af4a,2708
TXN00012760,2025-11-11 22:56:02,P10043,user017380@example.com,U017380,2,17810,https://ec.example.com/products?campaign=C002,https://ec.example.com/products/P10043?utm_campaign=セール-アウター,instagram,cpc,セール-アウター,mobile,3b97154a-bd5d-43d5-a1af-0d9c11eac908,1835
TXN00012761,2025-11-11 23:26:47,P10377,user001050@example.com,U001050,2,7871,https://ec.example.com/products?campaign=C002,https://ec.example.com/products/P10377?utm_campaign=セール-アウター,instagram,cpc,セール-アウター,mobile,cca0f38d-9466-4c93-ad6c-394de135954b,575
TXN00012762,2025-11-12 04:29:30,P10474,user004912@example.com,U004912,1,15318,https://ec.example.com/products?campaign=C002,https://ec.example.com/products/P10474?utm_campaign=セール-アウター,instagram,cpc,セール-アウター,mobile,5562f8ad-cdc4-4c9f-acf7-23e9bc2a4731,1065
TXN00012763,2025-11-11 17:15:58,P10323,user018065@example.com,U018065,1,19842,https://ec.example.com/products?campaign=C002,https://ec.example.com/products/P10323?utm_campaign=セール-アウター,instagram,cpc,セール-アウター,desktop,03dc6abc-323a-4f3f-872e-f22f9f34be0d,1201
TXN00012764,2025-11-12 10:58:43,P10027,user000164@example.com,U000164,2,16335,https://ec.example.com/products?campaign=C002,https://ec.example.com/products/P10027?utm_campaign=セール-アウター,instagram,cpc,セール-アウター,mobile,3c5504dc-2454-426d-bb04-cbcb173b26d2,634
TXN00012765,2025-11-12 04:32:35,P10181,user001510@example.com,U001510,1,32245,https://ec.example.com/products?campaign=C002,https://ec.example.com/products/P10181?utm_campaign=セール-アウター,instagram,cpc,セール-アウター,mobile,ba6813ce-0d23-4fa5-a779-f5060b614475,2051
TXN00012766,2025-11-12 05:57:57,P10086,user004254@example.com,U004254,1,31401,https://ec.example.com/products?campaign=C002,https://ec.example.com/products/P10086?utm_campaign=セール-アウター,instagram,cpc,セール-アウター,mobile,b4a18d8d-a1aa-4016-a373-28313d2445cb,563
TXN00012767,2025-11-12 14:31:01,P10323,user013501@example.com,U013501,3,19842,https://ec.example.com/products?campaign=C002,https://ec.example.com/products/P10323?utm_campaign=セール-アウター,instagram,cpc,セール-アウター,mobile,0506f432-8071-479f-9fcd-d4f54cfd8692,2849
TXN00012768,2025-11-12 13:16:13,P10111,user000938@example.com,U000938,1,15760,https://ec.example.com/products?campaign=C002,https://ec.example.com/products/P10111?utm_campaign=セール-アウター,youtube,cpc,セール-アウター,mobile,be7e2f39-8972-44d1-b6b6-ac44350101e1,928
TXN00012769,2025-11-12 03:00:56,P10015,user018917@example.com,U018917,2,34298,https://ec.example.com/products?campaign=C002,https://ec.example.com/products/P10015?utm_campaign=セール-アウター,youtube,cpc,セール-アウター,mobile,eb212020-8b80-485d-9faf-f8372bc621f7,2346
TXN00012770,2025-11-12 14:13:35,P10045,user003040@example.com,U003040,2,32782,https://ec.example.com/products?campaign=C002,https://ec.example.com/products/P10045?utm_campaign=セール-アウター,youtube,cpc,セール-アウター,desktop,4bff1a20-17ec-4cb3-808c-12fc3094fc60,2208
TXN00012771,2025-11-12 03:07:18,P10391,user002855@example.com,U002855,1,21589,https://ec.example.com/products?campaign=C002,https://ec.example.com/products/P10391?utm_campaign=セール-アウター,twitter,cpc,セール-アウター,desktop,e7604373-ed11-4ef9-8371-1a4391ff751c,2831
TXN00012772,2025-11-12 12:10:52,P10323,user016067@example.com,U016067,2,19842,https://ec.example.com/products?campaign=C002,https://ec.example.com/products/P10323?utm_campaign=セール-アウター,twitter,cpc,セール-アウター,tablet,9e462bbd-978a-4cd9-b0a1-007e80c6e062,456
TXN00012773,2025-11-12 13:53:35,P10238,user002024@example.com,U002024,1,13027,https://ec.example.com/products?campaign=C002,https://ec.example.com/products/P10238?utm_campaign=セール-アウター,twitter,cpc,セール-アウター,mobile,eb39e90e-c0ea-479c-bf67-c465e7874fb6,391
TXN00012774,2025-11-11 19:49:29,P10070,user000938@example.com,U000938,3,22502,https://ec.example.com/products?campaign=C002,https://ec.example.com/products/P10070?utm_campaign=セール-アウター,twitter,cpc,セール-アウター,desktop,05b3fc3d-63a3-4fc4-b36c-ffc54c908590,1435
TXN00012775,2025-11-11 18:52:51,P10372,user017784@example.com,U017784,2,17247,https://ec.example.com/products?campaign=C002,https://ec.example.com/products/P10372?utm_campaign=セール-アウター,twitter,cpc,セール-アウター,mobile,1b100f64-ec54-4d02-9c11-c0f90536ba19,622
TXN00012776,2025-11-11 17:14:48,P10012,user002959@example.com,U002959,1,29477,https://ec.example.com/products?campaign=C002,https://ec.example.com/products/P10012?utm_campaign=セール-アウター,twitter,cpc,セール-アウター,desktop,42ba54af-154a-439d-9884-3731fb459651,1846
TXN00012777,2025-11-12 07:55:39,P10360,user016499@example.com,U016499,2,29879,https://ec.example.com/products?campaign=C002,https://ec.example.com/products/P10360?utm_campaign=セール-アウター,twitter,cpc,セール-アウター,mobile,ece8ea4a-4328-40ac-812a-57a82c3c81bb,1773
TXN00012778,2025-11-12 01:57:51,P10290,user000906@example.com,U000906,1,27037,https://ec.example.com/products?campaign=C002,https://ec.example.com/products/P10290?utm_campaign=セール-アウター,twitter,cpc,セール-アウター,mobile,dda5665d-b559-4c03-8cee-81146eb88379,2815
TXN00012779,2025-11-12 13:42:32,P10189,user007038@example.com,U007038,1,7887,https://ec.example.com/products?campaign=C002,https://ec.example.com/products/P10189?utm_campaign=セール-アウター,facebook,cpc,セール-アウター,mobile,baf8a834-f178-4eeb-a882-b6a7eff034fd,1382
TXN00012780,2025-11-12 05:37:41,P10374,user016480@example.com,U016480,1,31405,https://ec.example.com/products?campaign=C002,https://ec.example.com/products/P10374?utm_campaign=セール-アウター,facebook,cpc,セール-アウター,mobile,92acd72a-453c-4712-a1e4-d60931db61dc,1629
TXN00012781,2025-11-12 05:52:00,P10426,user012639@example.com,U012639,1,13158,https://ec.example.com/products?campaign=C002,https://ec.example.com/products/P10426?utm_campaign=セール-アウター,facebook,cpc,セール-アウター,mobile,c38b8a3d-0e8e-4ff1-8a70-9be9e41e24dc,912
TXN00012782,2025-11-11 21:04:06,P10066,user001175@example.com,U001175,2,23569,https://ec.example.com/products?campaign=C002,https://ec.example.com/products/P10066?utm_campaign=セール-アウター,facebook,cpc,セール-アウター,mobile,a8078eb1-b19c-4277-96dd-6eeb95bf5c9e,2538
TXN00012783,2025-11-12 09:17:35,P10489,user004242@example.com,U004242,1,16655,https://ec.example.com/products?campaign=C002,https://ec.example.com/products/P10489?utm_campaign=セール-アウター,facebook,cpc,セール-アウター,desktop,c2e135c0-4771-42cf-ae5f-d5ae8d0602bf,1210
TXN00012784,2025-11-12 00:39:51,P10178,user001671@example.com,U001671,2,16694,https://ec.example.com/products?campaign=C002,https://ec.example.com/products/P10178?utm_campaign=セール-アウター,facebook,cpc,セール-アウター,mobile,9f0d1584-dbe3-4ae1-97da-93ace85c0472,2108
TXN00012785,2025-11-12 02:27:50,P10248,user007379@example.com,U007379,2,26065,https://ec.example.com/products?campaign=C002,https://ec.example.com/products/P10248?utm_campaign=セール-アウター,facebook,cpc,セール-アウター,mobile,98f642de-cb9d-487e-9f28-ee1d926e0ec4,1100
TXN00012786,2025-11-12 13:35:52,P10031,user001556@example.com,U001556,2,27159,https://ec.example.com/products?campaign=C002,https://ec.example.com/products/P10031?utm_campaign=セール-アウター,facebook,cpc,セール-アウター,desktop,b150c833-7a97-4769-aa2a-e967055a4c39,1827
TXN00012787,2025-11-11 22:05:05,P10059,user012086@example.com,U012086,1,26132,https://ec.example.com/products?campaign=C002,https://ec.example.com/products/P10059?utm_campaign=セール-アウター,facebook,cpc,セール-アウター,mobile,6f48030b-3de2-4a00-a2cc-07b7e09f98f8,1077
TXN00012788,2025-11-11 19:41:57,P10023,user004302@example.com,U004302,2,22214,https://ec.example.com/products?campaign=C002,https://ec.example.com/products/P10023?utm_campaign=セール-アウター,facebook,cpc,セール-アウター,mobile,b94310d3-77e8-4265-adcb-9606b7a2ffd4,147
TXN00012789,2025-11-12 02:04:12,P10037,user006184@example.com,U006184,1,6044,https://ec.example.com/products?campaign=C003,https://ec.example.com/products/P10037?utm_campaign=トレンド-トップス,youtube,cpc,トレンド-トップス,desktop,4884fa72-6a71-48a2-a21d-8c0c1b1331a7,617
TXN00012790,2025-11-12 01:26:23,P10466,user002622@example.com,U002622,1,28033,https://ec.example.com/products?campaign=C003,https://ec.example.com/products/P10466?utm_campaign=トレンド-トップス,youtube,cpc,トレンド-トップス,mobile,152ca533-8158-4072-b00f-643c105e9b58,2078
TXN00012791,2025-11-12 05:35:14,P10099,user002720@example.com,U002720,2,15917,https://ec.example.com/products?campaign=C003,https://ec.example.com/products/P10099?utm_campaign=トレンド-トップス,youtube,cpc,トレンド-トップス,mobile,6ab99c1d-280c-4886-9c59-0019d7597a25,2596
TXN00012792,2025-11-12 10:25:36,P10013,user015097@example.com,U015097,2,11830,https://ec.example.com/products?campaign=C003,https://ec.example.com/products/P10013?utm_campaign=トレンド-トップス,youtube,cpc,トレンド-トップス,mobile,cdbf55df-4629-4cd9-bbef-9e740869b713,1909
TXN00012793,2025-11-12 09:44:51,P10163,user017092@example.com,U017092,2,9897,https://ec.example.com/products?campaign=C003,https://ec.example.com/products/P10163?utm_campaign=トレンド-トップス,youtube,cpc,トレンド-トップス,desktop,42eabf84-6d68-4463-9fab-1567f92a955c,590
TXN00012794,2025-11-12 11:35:43,P10204,user004605@example.com,U004605,2,8082,https://ec.example.com/products?campaign=C003,https://ec.example.com/products/P10204?utm_campaign=トレンド-トップス,instagram,cpc,トレンド-トップス,mobile,6c115c66-1b62-460b-96ef-09f727efb03a,2749
TXN00012795,2025-11-11 20:00:08,P10122,user008192@example.com,U008192,1,6920,https://ec.example.com/products?campaign=C003,https://ec.example.com/products/P10122?utm_campaign=トレンド-トップス,instagram,cpc,トレンド-トップス,tablet,c4d759fe-e73c-4c07-8411-437a47a42416,608
TXN00012796,2025-11-12 09:27:06,P10488,user001819@example.com,U001819,2,4641,https://ec.example.com/products?campaign=C003,https://ec.example.com/products/P10488?utm_campaign=トレンド-トップス,instagram,cpc,トレンド-トップス,mobile,bf9212c5-6683-4404-9e67-7303f22a6957,1556
TXN00012797,2025-11-11 20:09:59,P10060,user016372@example.com,U016372,1,7920,https://ec.example.com/products?campaign=C003,https://ec.example.com/products/P10060?utm_campaign=トレンド-トップス,instagram,cpc,トレンド-トップス,desktop,2c452d3c-6040-4447-ad06-5fae10e18d5d,2815
