transaction_id,transaction_timestamp,item_id,user_email,user_id,quantity,price,referrer_url,landing_page_url,utm_source,utm_medium,utm_campaign,device_type,session_id,conversion_time_minutes
TXN00012102,2025-11-09 05:59:20,P10302,user013562@example.com,U013562,1,23151,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10302?utm_campaign=春夏新作-ドレス,facebook,cpc,春夏新作-ドレス,tablet,b6682a9b-9bf4-47cc-8300-87adbf151ad4,1579
TXN00012103,2025-11-09 04:42:59,P10263,user012558@example.com,U012558,2,11522,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10263?utm_campaign=春夏新作-ドレス,facebook,cpc,春夏新作-ドレス,mobile,bfb79479-a417-441e-a2b7-9be08bf0a71d,2361
TXN00012104,2025-11-09 09:38:47,P10498,user014526@example.com,U014526,1,8029,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10498?utm_campaign=春夏新作-ドレス,facebook,cpc,春夏新作-ドレス,mobile,b24d60eb-6a7f-492d-af52-325f74811842,562
TXN00012105,2025-11-08 17:02:33,P10219,user017338@example.com,U017338,2,8622,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10219?utm_campaign=春夏新作-ドレス,facebook,cpc,春夏新作-ドレス,mobile,442f3ac8-ff72-48f1-ae18-b90bb88d41d2,1723
TXN00012106,2025-11-09 14:49:53,P10026,user006209@example.com,U006209,1,18827,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10026?utm_campaign=春夏新作-ドレス,facebook,cpc,春夏新作-ドレス,desktop,cecf1582-1992-42d3-bc3d-f17b10b75068,777
TXN00012107,2025-11-09 01:19:44,P10114,user015480@example.com,U015480,2,18561,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10114?utm_campaign=春夏新作-ドレス,facebook,cpc,春夏新作-ドレス,mobile,1a0141da-ae2a-4ca3-ade2-a1ea1ec2a04a,1316
TXN00012108,2025-11-09 05:34:37,P10384,user005614@example.com,U005614,1,15226,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10384?utm_campaign=春夏新作-ドレス,facebook,cpc,春夏新作-ドレス,tablet,9e13aed9-fa61-4abe-a0f3-a37d36937409,1950
TXN00012109,2025-11-09 11:06:16,P10450,user000219@example.com,U000219,1,17167,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10450?utm_campaign=春夏新作-ドレス,facebook,cpc,春夏新作-ドレス,mobile,7d46f962-2e46-4f59-9701-bd46fcdd04b2,1277
TXN00012110,2025-11-09 10:42:15,P10102,user004417@example.com,U004417,1,17572,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10102?utm_campaign=春夏新作-ドレス,facebook,cpc,春夏新作-ドレス,desktop,84bcf7c6-e431-48ea-a15a-5f35722d24be,2007
TXN00012111,2025-11-09 14:22:21,P10238,user014999@example.com,U014999,2,13027,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10238?utm_campaign=春夏新作-ドレス,facebook,cpc,春夏新作-ドレス,mobile,2f1d0b4b-83a0-44aa-835a-57d4c9467e11,471
