transaction_id,transaction_timestamp,item_id,user_email,user_id,quantity,price,referrer_url,landing_page_url,utm_source,utm_medium,utm_campaign,device_type,session_id,conversion_time_minutes
TXN00008651,2025-10-20 20:26:03,P10264,user011927@example.com,U011927,2,9676,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10264?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,mobile,9fb25ece-205c-4193-8dcd-fa6374658ec9,319
TXN00008652,2025-10-20 16:20:40,P10115,user010732@example.com,U010732,1,16831,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10115?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,mobile,5245e791-d84f-4acb-9684-74f30fb5be94,2059
TXN00008653,2025-10-20 16:40:29,P10441,user004311@example.com,U004311,1,18741,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10441?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,mobile,fbae62ed-1a6e-459a-b042-9fbc288b6055,134
TXN00008654,2025-10-21 10:12:14,P10142,user003318@example.com,U003318,1,20969,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10142?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,mobile,b2e6c826-40df-430a-a795-b15b19a3961c,1425
TXN00008655,2025-10-21 10:51:56,P10219,user001717@example.com,U001717,1,8622,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10219?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,mobile,fba9effb-7adc-4426-8b3a-d008c4f76f44,50
TXN00008656,2025-10-21 03:44:12,P10299,user000240@example.com,U000240,2,24563,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10299?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,mobile,23834584-4d96-4ad8-843f-a8ad6a47fb82,743
TXN00008657,2025-10-21 01:19:45,P10493,user007819@example.com,U007819,2,12259,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10493?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,mobile,9737452c-068a-4ffa-a13f-514ca5fd4cbe,709
TXN00008658,2025-10-20 19:48:46,P10228,user003916@example.com,U003916,1,14536,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10228?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,mobile,4496aa9a-2fc1-4f65-9155-3944a6c3948d,1387
TXN00008659,2025-10-21 11:48:00,P10145,user011626@example.com,U011626,1,22444,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10145?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,desktop,dce3e6ab-22ea-43cf-a520-2e4d6eaf8ff2,1807
TXN00008660,2025-10-21 14:42:33,P10253,user001013@example.com,U001013,1,16672,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10253?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,mobile,9349b50b-c1d5-4084-a69f-dcbfb6e36e15,901
TXN00008661,2025-10-21 08:05:02,P10036,user017797@example.com,U017797,1,23623,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10036?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,mobile,26d2b588-1bf2-4501-a618-839c14a491c3,1259
TXN00008662,2025-10-21 15:16:59,P10079,user003280@example.com,U003280,2,22044,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10079?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,mobile,92da93b4-9d42-40a8-aabc-317c4603a18a,2770
TXN00008663,2025-10-20 15:54:38,P10302,user012524@example.com,U012524,2,23151,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10302?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,mobile,859d4afa-9b45-4016-8e00-c0913c2d6440,2171
TXN00008664,2025-10-21 00:56:42,P10286,user001094@example.com,U001094,1,10931,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10286?utm_campaign=春夏新作-ドレス,google,cpc,春夏新作-ドレス,mobile,5516088a-cef0-4406-a588-0aeab47847fd,1642
TXN00008665,2025-10-20 21:17:06,P10409,user019948@example.com,U019948,1,13035,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10409?utm_campaign=春夏新作-ドレス,google,cpc,春夏新作-ドレス,mobile,274c58d0-4ae5-40ab-918c-832a40e86913,414
TXN00008666,2025-10-20 16:19:25,P10495,user007106@example.com,U007106,2,13209,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10495?utm_campaign=春夏新作-ドレス,google,cpc,春夏新作-ドレス,mobile,ad9cb89b-9661-4aa9-85c6-46d07f958b60,1915
TXN00008667,2025-10-21 04:08:40,P10434,user012541@example.com,U012541,1,17169,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10434?utm_campaign=春夏新作-ドレス,google,cpc,春夏新作-ドレス,mobile,e00fc689-9f5b-4777-81fe-1caee747c065,2531
TXN00008668,2025-10-21 15:25:32,P10425,user017015@example.com,U017015,1,8402,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10425?utm_campaign=春夏新作-ドレス,google,cpc,春夏新作-ドレス,desktop,2aa602c1-5bd4-4771-9b81-3ccb4993f4cc,1912
TXN00008669,2025-10-21 00:02:43,P10441,user005096@example.com,U005096,1,18741,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10441?utm_campaign=春夏新作-ドレス,google,cpc,春夏新作-ドレス,desktop,6a413204-bc6e-4744-a11c-ed2b9e4acb03,2827
TXN00008670,2025-10-21 04:45:34,P10074,user003183@example.com,U003183,2,25594,https://ec.example.com/products?campaign=C002,https://ec.example.com/products/P10074?utm_campaign=セール-アウター,youtube,cpc,セール-アウター,tablet,f1c4c2e9-c885-482c-b026-c2945b4db5b7,1105
TXN00008671,2025-10-20 23:09:46,P10372,user003426@example.com,U003426,1,17247,https://ec.example.com/products?campaign=C002,https://ec.example.com/products/P10372?utm_campaign=セール-アウター,youtube,cpc,セール-アウター,mobile,690a8eb6-b08b-427e-9336-cf6387c1e354,1964
TXN00008672,2025-10-21 12:27:15,P10075,user012767@example.com,U012767,1,25767,https://ec.example.com/products?campaign=C002,https://ec.example.com/products/P10075?utm_campaign=セール-アウター,youtube,cpc,セール-アウター,desktop,1f817381-8c59-4b29-abc7-32ec304c1d0f,1780
TXN00008673,2025-10-20 22:34:51,P10362,user010901@example.com,U010901,3,7961,https://ec.example.com/products?campaign=C002,https://ec.example.com/products/P10362?utm_campaign=セール-アウター,youtube,cpc,セール-アウター,desktop,d29e77c3-faaf-4a9e-a1a0-e2de38852ff1,2725
TXN00008674,2025-10-20 21:07:12,P10439,user003488@example.com,U003488,1,27271,https://ec.example.com/products?campaign=C002,https://ec.example.com/products/P10439?utm_campaign=セール-アウター,youtube,cpc,セール-アウター,mobile,5eebc8b4-520c-428f-8fd7-ceb379e75b19,195
TXN00008675,2025-10-21 10:25:54,P10448,user018783@example.com,U018783,1,19035,https://ec.example.com/products?campaign=C002,https://ec.example.com/products/P10448?utm_campaign=セール-アウター,youtube,cpc,セール-アウター,mobile,fe635be2-8168-4c09-8a89-5e210d8f6bf4,2568
TXN00008676,2025-10-21 01:54:46,P10389,user014125@example.com,U014125,2,31265,https://ec.example.com/products?campaign=C002,https://ec.example.com/products/P10389?utm_campaign=セール-アウター,youtube,cpc,セール-アウター,mobile,7d84808b-b9fb-4065-a92f-8f071ddeb872,1223
TXN00008677,2025-10-20 22:48:58,P10099,user015544@example.com,U015544,1,15917,https://ec.example.com/products?campaign=C002,https://ec.example.com/products/P10099?utm_campaign=セール-アウター,twitter,cpc,セール-アウター,mobile,24e9dd63-ef8c-4744-b6ef-5c42604eb7b9,31
TXN00008678,2025-10-20 17:20:26,P10099,user015520@example.com,U015520,2,15917,https://ec.example.com/products?campaign=C002,https://ec.example.com/products/P10099?utm_campaign=セール-アウター,twitter,cpc,セール-アウター,tablet,43e2297e-a457-4a9f-889f-d986e513e44e,1717
TXN00008679,2025-10-21 10:40:24,P10372,user003781@example.com,U003781,1,17247,https://ec.example.com/products?campaign=C002,https://ec.example.com/products/P10372?utm_campaign=セール-アウター,twitter,cpc,セール-アウター,mobile,1733e0a9-17be-4c44-a751-74bd05e5c91b,2093
TXN00008680,2025-10-21 03:10:27,P10424,user001547@example.com,U001547,2,17154,https://ec.example.com/products?campaign=C002,https://ec.example.com/products/P10424?utm_campaign=セール-アウター,twitter,cpc,セール-アウター,tablet,e92bb386-02eb-4929-aa3b-88500fff72ce,2841
TXN00008681,2025-10-21 13:19:53,P10474,user004251@example.com,U004251,1,15318,https://ec.example.com/products?campaign=C002,https://ec.example.com/products/P10474?utm_campaign=セール-アウター,twitter,cpc,セール-アウター,mobile,0f23fdcd-e2e5-4d0c-b884-826c07ffffda,2129
TXN00008682,2025-10-21 13:17:40,P10199,user002930@example.com,U002930,1,31824,https://ec.example.com/products?campaign=C002,https://ec.example.com/products/P10199?utm_campaign=セール-アウター,twitter,cpc,セール-アウター,mobile,cfc4ee7d-43a0-445d-b58d-8be3ce13e239,2147
TXN00008683,2025-10-20 15:53:43,P10391,user018035@example.com,U018035,1,21589,https://ec.example.com/products?campaign=C002,https://ec.example.com/products/P10391?utm_campaign=セール-アウター,twitter,cpc,セール-アウター,desktop,86009f88-bc21-4422-8f2b-3b58e8e9ad3f,346
TXN00008684,2025-10-21 12:09:55,P10213,user009763@example.com,U009763,1,7096,https://ec.example.com/products?campaign=C002,https://ec.example.com/products/P10213?utm_campaign=セール-アウター,twitter,cpc,セール-アウター,mobile,a41a1715-4c06-4c5b-afe9-146f5c6908ba,1110
TXN00008685,2025-10-21 12:21:41,P10290,user015301@example.com,U015301,1,27037,https://ec.example.com/products?campaign=C002,https://ec.example.com/products/P10290?utm_campaign=セール-アウター,twitter,cpc,セール-アウター,desktop,fe9bd929-f321-457d-99c3-7c5efb8bf500,199
TXN00008686,2025-10-20 21:11:38,P10389,user018957@example.com,U018957,1,31265,https://ec.example.com/products?campaign=C002,https://ec.example.com/products/P10389?utm_campaign=セール-アウター,twitter,cpc,セール-アウター,desktop,70ffe3f2-d510-4437-a2c9-337986dbb4ed,2196
TXN00008687,2025-10-21 15:10:16,P10322,user010136@example.com,U010136,1,15844,https://ec.example.com/products?campaign=C002,https://ec.example.com/products/P10322?utm_campaign=セール-アウター,twitter,cpc,セール-アウター,mobile,e5c75232-6c81-468d-be21-7a536552d610,1602
TXN00008688,2025-10-21 10:50:29,P10411,user001207@example.com,U001207,2,31887,https://ec.example.com/products?campaign=C002,https://ec.example.com/products/P10411?utm_campaign=セール-アウター,twitter,cpc,セール-アウター,desktop,c5c99f29-c1ec-49d0-9af3-fae56b4aa612,2200
TXN00008689,2025-10-21 13:50:59,P10144,user014063@example.com,U014063,1,20212,https://ec.example.com/products?campaign=C002,https://ec.example.com/products/P10144?utm_campaign=セール-アウター,twitter,cpc,セール-アウター,mobile,42d3e9cd-5e96-4ea0-a4a6-c702f4241a21,1540
TXN00008690,2025-10-21 00:45:51,P10295,user001659@example.com,U001659,1,34481,https://ec.example.com/products?campaign=C002,https://ec.example.com/products/P10295?utm_campaign=セール-アウター,twitter,cpc,セール-アウター,desktop,4809a764-b182-44a7-bfba-9830fd1a1de2,1438
TXN00008691,2025-10-21 02:38:59,P10320,user012115@example.com,U012115,1,20796,https://ec.example.com/products?campaign=C002,https://ec.example.com/products/P10320?utm_campaign=セール-アウター,twitter,cpc,セール-アウター,desktop,169ffef8-3799-4189-9a4c-7720ef897d08,2709
TXN00008692,2025-10-21 15:26:06,P10477,user004329@example.com,U004329,1,2794,https://ec.example.com/products?campaign=C003,https://ec.example.com/products/P10477?utm_campaign=トレンド-トップス,instagram,cpc,トレンド-トップス,desktop,fe71878e-489d-45f5-8b0b-8fffeef7708e,881
TXN00008693,2025-10-21 01:40:21,P10232,user004341@example.com,U004341,2,9955,https://ec.example.com/products?campaign=C003,https://ec.example.com/products/P10232?utm_campaign=トレンド-トップス,instagram,cpc,トレンド-トップス,desktop,c0b8044f-62a5-4319-aae6-7de2500c2ee0,2348
TXN00008694,2025-10-20 17:33:48,P10229,user014669@example.com,U014669,1,2299,https://ec.example.com/products?campaign=C003,https://ec.example.com/products/P10229?utm_campaign=トレンド-トップス,instagram,cpc,トレンド-トップス,desktop,e1eb63b3-1536-4e28-91a7-bc0cb7c4b3c0,2002
TXN00008695,2025-10-21 08:44:31,P10332,user003595@example.com,U003595,1,5474,https://ec.example.com/products?campaign=C003,https://ec.example.com/products/P10332?utm_campaign=トレンド-トップス,instagram,cpc,トレンド-トップス,mobile,8c9586e4-2e57-4d41-9657-6ee1b981cc74,1110
TXN00008696,2025-10-20 15:49:34,P10348,user005118@example.com,U005118,1,9383,https://ec.example.com/products?campaign=C003,https://ec.example.com/products/P10348?utm_campaign=トレンド-トップス,google,cpc,トレンド-トップス,mobile,f99a9680-c692-4516-975f-47fd4cf4be12,842
TXN00008697,2025-10-21 09:48:40,P10082,user001083@example.com,U001083,1,3659,https://ec.example.com/products?campaign=C003,https://ec.example.com/products/P10082?utm_campaign=トレンド-トップス,google,cpc,トレンド-トップス,desktop,de60eb6e-1f28-43ea-bac1-bba88cb0d3cf,874
TXN00008698,2025-10-21 00:35:38,P10108,user000303@example.com,U000303,1,6929,https://ec.example.com/products?campaign=C003,https://ec.example.com/products/P10108?utm_campaign=トレンド-トップス,facebook,cpc,トレンド-トップス,mobile,0be6ade6-d8cb-4197-b51b-a12fa621d44d,1359
TXN00008699,2025-10-20 21:52:02,P10204,user004976@example.com,U004976,1,8082,https://ec.example.com/products?campaign=C003,https://ec.example.com/products/P10204?utm_campaign=トレンド-トップス,facebook,cpc,トレンド-トップス,desktop,0c122b06-afea-4220-a3d1-72a56c7b4637,2626
TXN00008700,2025-10-20 23:44:06,P10192,user004454@example.com,U004454,2,11355,https://ec.example.com/products?campaign=C003,https://ec.example.com/products/P10192?utm_campaign=トレンド-トップス,facebook,cpc,トレンド-トップス,desktop,457f7f7a-46a2-43b8-a7cf-1dce7eee1f21,743
TXN00008701,2025-10-21 08:00:41,P10085,user003359@example.com,U003359,1,3420,https://ec.example.com/products?campaign=C003,https://ec.example.com/products/P10085?utm_campaign=トレンド-トップス,facebook,cpc,トレンド-トップス,tablet,ac306b8e-ce18-4345-8f89-7719641acb84,1429
TXN00008702,2025-10-20 18:47:34,P10168,user017404@example.com,U017404,1,13282,https://ec.example.com/products?campaign=C003,https://ec.example.com/products/P10168?utm_campaign=トレンド-トップス,facebook,cpc,トレンド-トップス,tablet,9cf8bd19-8439-4651-8a61-90cf48dd6684,2222
TXN00008703,2025-10-21 06:40:01,P10454,user008627@example.com,U008627,2,27136,https://ec.example.com/products?campaign=C004,https://ec.example.com/products/P10454?utm_campaign=新作-バッグ,google,cpc,新作-バッグ,mobile,41cdcdbb-87b2-4e02-9b1e-6d9f0de3ba13,2544
TXN00008704,2025-10-20 16:20:52,P10183,user012442@example.com,U012442,1,11633,https://ec.example.com/products?campaign=C004,https://ec.example.com/products/P10183?utm_campaign=新作-バッグ,google,cpc,新作-バッグ,desktop,608074bd-1838-4132-acaf-b4b095bd425c,1019
TXN00008705,2025-10-20 17:39:02,P10133,user000997@example.com,U000997,1,25485,https://ec.example.com/products?campaign=C004,https://ec.example.com/products/P10133?utm_campaign=新作-バッグ,google,cpc,新作-バッグ,desktop,04ece2db-bcca-47b6-af28-5580a16c6a38,67
