transaction_id,transaction_timestamp,item_id,user_email,user_id,quantity,price,referrer_url,landing_page_url,utm_source,utm_medium,utm_campaign,device_type,session_id,conversion_time_minutes
TXN00013298,2025-11-14 16:23:13,P10066,user019019@example.com,U019019,2,23569,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10066?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,mobile,97762985-c95d-4f25-a78e-ef981de1135e,2458
TXN00013299,2025-11-15 00:42:43,P10249,user015069@example.com,U015069,1,12068,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10249?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,mobile,e96f9bd8-7c54-4000-a493-4d0fc1466c63,1793
TXN00013300,2025-11-14 20:44:29,P10299,user013585@example.com,U013585,1,24563,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10299?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,mobile,b5c81cf4-cb3b-468f-a01e-3df5a0fa6fc8,201
TXN00013301,2025-11-15 12:07:05,P10496,user015920@example.com,U015920,1,14316,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10496?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,desktop,84f44ee8-8446-46bb-a550-38afe129565e,1591
TXN00013302,2025-11-14 19:53:27,P10368,user009785@example.com,U009785,1,4420,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10368?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,tablet,881e82db-f859-485a-9bd3-ca146728e47a,2571
TXN00013303,2025-11-14 22:32:11,P10384,user012545@example.com,U012545,1,15226,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10384?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,tablet,554aaf7f-29b4-43fb-9c83-802e81e1ac0e,1274
TXN00013304,2025-11-14 21:57:11,P10326,user017633@example.com,U017633,2,15250,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10326?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,desktop,f816d25d-c7ce-451b-853f-9733cd4b3768,2673
TXN00013305,2025-11-15 09:07:33,P10312,user013817@example.com,U013817,1,9449,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10312?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,desktop,bbd19bde-52bd-40c9-a849-d21cbeb19057,1565
TXN00013306,2025-11-14 18:28:55,P10434,user001628@example.com,U001628,3,17169,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10434?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,desktop,decdc54f-ac15-45fd-ab5d-73e19fd987f4,137
TXN00013307,2025-11-14 16:37:21,P10485,user001653@example.com,U001653,1,10567,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10485?utm_campaign=春夏新作-ドレス,instagram,cpc,春夏新作-ドレス,mobile,e8c5df11-560a-4cde-904f-6ed839190844,1807
TXN00013308,2025-11-15 02:52:57,P10049,user001424@example.com,U001424,1,19948,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10049?utm_campaign=春夏新作-ドレス,facebook,cpc,春夏新作-ドレス,desktop,aae92720-cf66-4559-9d6a-134bf3abf969,2410
TXN00013309,2025-11-14 17:35:23,P10114,user006045@example.com,U006045,1,18561,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10114?utm_campaign=春夏新作-ドレス,facebook,cpc,春夏新作-ドレス,mobile,8b86bb27-225e-44fe-8fd3-4af55a4ee23e,1762
TXN00013310,2025-11-15 09:20:19,P10145,user014745@example.com,U014745,2,22444,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10145?utm_campaign=春夏新作-ドレス,facebook,cpc,春夏新作-ドレス,mobile,c22e493a-2888-45b3-abd1-23eca170bcf7,1391
TXN00013311,2025-11-15 03:52:19,P10453,user002087@example.com,U002087,1,15176,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10453?utm_campaign=春夏新作-ドレス,facebook,cpc,春夏新作-ドレス,tablet,0ade5519-0d27-41ea-af5b-caeeff87eb59,800
TXN00013312,2025-11-14 19:51:12,P10384,user003007@example.com,U003007,2,15226,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10384?utm_campaign=春夏新作-ドレス,facebook,cpc,春夏新作-ドレス,mobile,aaab2df6-ba18-4f46-9f30-c6fb062ec087,2394
TXN00013313,2025-11-15 00:14:36,P10407,user003549@example.com,U003549,2,13377,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10407?utm_campaign=春夏新作-ドレス,facebook,cpc,春夏新作-ドレス,mobile,1e1fb365-ad0a-440e-8801-05a3584c6fd3,2781
TXN00013314,2025-11-15 13:10:34,P10425,user001211@example.com,U001211,1,8402,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10425?utm_campaign=春夏新作-ドレス,facebook,cpc,春夏新作-ドレス,mobile,095274e0-cd20-4219-ad0a-9022ba2be73b,1793
TXN00013315,2025-11-15 13:59:44,P10068,user016178@example.com,U016178,2,11492,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10068?utm_campaign=春夏新作-ドレス,facebook,cpc,春夏新作-ドレス,desktop,408aafbf-1bda-4bac-abd5-e7e648504caa,184
TXN00013316,2025-11-15 12:55:19,P10320,user002240@example.com,U002240,1,20796,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10320?utm_campaign=春夏新作-ドレス,facebook,cpc,春夏新作-ドレス,desktop,f80b16dc-02f9-458e-82cc-40ed5b50602e,966
TXN00013317,2025-11-15 10:49:11,P10299,user015436@example.com,U015436,1,24563,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10299?utm_campaign=春夏新作-ドレス,facebook,cpc,春夏新作-ドレス,tablet,faa95cfe-a18c-4995-9f3c-69a05b3b6a76,2345
TXN00013318,2025-11-14 22:14:35,P10068,user008116@example.com,U008116,1,11492,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10068?utm_campaign=春夏新作-ドレス,facebook,cpc,春夏新作-ドレス,tablet,3b276e3b-d77f-41d7-85c3-14d09d71ec17,927
TXN00013319,2025-11-15 03:43:48,P10485,user015005@example.com,U015005,1,10567,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10485?utm_campaign=春夏新作-ドレス,facebook,cpc,春夏新作-ドレス,mobile,0a06824d-5c81-4806-9d3d-2a840013d4f9,2287
TXN00013320,2025-11-15 05:35:34,P10449,user000849@example.com,U000849,1,16053,https://ec.example.com/products?campaign=C001,https://ec.example.com/products/P10449?utm_campaign=春夏新作-ドレス,facebook,cpc,春夏新作-ドレス,mobile,9085e5b3-c966-4013-a28c-cacd28e55fdb,1292
